ID,Prob1
11562, 0.62
11563, 0.30
11564, 0.49
11565, 0.84
11566, 0.20
11567, 0.32
11568, 0.82
11569, 0.17
11570, 0.22
11571, 0.30
11572, 0.43
11573, 0.36
11574, 0.32
11575, 0.27
11576, 0.14
11577, 0.35
11578, 0.21
11579, 0.22
11580, 0.28
11581, 0.25
11582, 0.39
11583, 0.32
11584, 0.33
11585, 0.20
11586, 0.16
11587, 0.15
11588, 0.16
11589, 0.13
11590, 0.20
11591, 0.27
11592, 0.13
11593, 0.54
11594, 0.28
11595, 0.48
11596, 0.37
11597, 0.66
11598, 0.29
11599, 0.13
11600, 0.20
11601, 0.30
11602, 0.46
11603, 0.52
11604, 0.55
11605, 0.45
11606, 0.50
11607, 0.16
11608, 0.16
11609, 0.13
11610, 0.07
11611, 0.14
11612, 0.59
11613, 0.45
11614, 0.20
11615, 0.26
11616, 0.59
11617, 0.09
11618, 0.31
11619, 0.27
11620, 0.37
11621, 0.68
11622, 0.15
11623, 0.14
11624, 0.68
11625, 0.24
11626, 0.75
11627, 0.17
11628, 0.15
11629, 0.07
11630, 0.20
11631, 0.27
11632, 0.22
11633, 0.12
11634, 0.14
11635, 0.21
11636, 0.26
11637, 0.13
11638, 0.22
11639, 0.37
11640, 0.40
11641, 0.24
11642, 0.63
11643, 0.24
11644, 0.12
11645, 0.15
11646, 0.05
11647, 0.06
11648, 0.27
11649, 0.20
11650, 0.12
11651, 0.30
11652, 0.05
11653, 0.20
11654, 0.10
11655, 0.44
11656, 0.16
11657, 0.15
11658, 0.39
11659, 0.39
11660, 0.47
11661, 0.42
11662, 0.42
11663, 0.32
11664, 0.14
11665, 0.27
11666, 0.21
11667, 0.59
11668, 0.15
11669, 0.13
11670, 0.30
11671, 0.20
11672, 0.17
11673, 0.18
11674, 0.60
11675, 0.17
11676, 0.23
11677, 0.39
11678, 0.20
11679, 0.34
11680, 0.06
11681, 0.21
11682, 0.24
11683, 0.38
11684, 0.13
11685, 0.04
11686, 0.16
11687, 0.19
11688, 0.21
11689, 0.27
11690, 0.21
11691, 0.19
11692, 0.18
11693, 0.18
11694, 0.34
11695, 0.12
11696, 0.74
11697, 0.17
11698, 0.40
11699, 0.19
11700, 0.34
11701, 0.12
11702, 0.32
11703, 0.32
11704, 0.58
11705, 0.11
11706, 0.18
11707, 0.29
11708, 0.56
11709, 0.11
11710, 0.65
11711, 0.20
11712, 0.17
11713, 0.40
11714, 0.22
11715, 0.45
11716, 0.45
11717, 0.21
11718, 0.23
11719, 0.34
11720, 0.20
11721, 0.10
11722, 0.14
11723, 0.35
11724, 0.20
11725, 0.59
11726, 0.20
11727, 0.24
11728, 0.25
11729, 0.34
11730, 0.54
11731, 0.20
11732, 0.11
11733, 0.24
11734, 0.13
11735, 0.19
11736, 0.73
11737, 0.19
11738, 0.14
11739, 0.11
11740, 0.23
11741, 0.13
11742, 0.19
11743, 0.32
11744, 0.80
11745, 0.13
11746, 0.25
11747, 0.48
11748, 0.33
11749, 0.62
11750, 0.66
11751, 0.43
11752, 0.17
11753, 0.20
11754, 0.17
11755, 0.14
11756, 0.12
11757, 0.23
11758, 0.27
11759, 0.16
11760, 0.19
11761, 0.32
11762, 0.76
11763, 0.65
11764, 0.46
11765, 0.55
11766, 0.24
11767, 0.29
11768, 0.16
11769, 0.28
11770, 0.19
11771, 0.24
11772, 0.72
11773, 0.48
11774, 0.15
11775, 0.11
11776, 0.16
11777, 0.16
11778, 0.44
11779, 0.10
11780, 0.13
11781, 0.07
11782, 0.13
11783, 0.22
11784, 0.55
11785, 0.22
11786, 0.32
11787, 0.19
11788, 0.40
11789, 0.21
11790, 0.21
11791, 0.14
11792, 0.32
11793, 0.20
11794, 0.23
11795, 0.22
11796, 0.19
11797, 0.23
11798, 0.21
11799, 0.23
11800, 0.28
11801, 0.20
11802, 0.36
11803, 0.13
11804, 0.12
11805, 0.14
11806, 0.52
11807, 0.15
11808, 0.13
11809, 0.62
11810, 0.21
11811, 0.80
11812, 0.13
11813, 0.63
11814, 0.25
11815, 0.14
11816, 0.11
11817, 0.78
11818, 0.23
11819, 0.44
11820, 0.63
11821, 0.15
11822, 0.67
11823, 0.21
11824, 0.27
11825, 0.15
11826, 0.52
11827, 0.15
11828, 0.17
11829, 0.21
11830, 0.23
11831, 0.21
11832, 0.19
11833, 0.44
11834, 0.16
11835, 0.12
11836, 0.15
11837, 0.33
11838, 0.29
11839, 0.25
11840, 0.08
11841, 0.17
11842, 0.71
11843, 0.65
11844, 0.30
11845, 0.18
11846, 0.13
11847, 0.23
11848, 0.49
11849, 0.09
11850, 0.02
11851, 0.19
11852, 0.19
11853, 0.26
11854, 0.24
11855, 0.34
11856, 0.26
11857, 0.15
11858, 0.14
11859, 0.13
11860, 0.23
11861, 0.34
11862, 0.20
11863, 0.28
11864, 0.25
11865, 0.48
11866, 0.11
11867, 0.27
11868, 0.08
11869, 0.13
11870, 0.06
11871, 0.19
11872, 0.52
11873, 0.21
11874, 0.61
11875, 0.73
11876, 0.56
11877, 0.16
11878, 0.09
11879, 0.42
11880, 0.16
11881, 0.33
11882, 0.24
11883, 0.21
11884, 0.11
11885, 0.14
11886, 0.13
11887, 0.25
11888, 0.39
11889, 0.54
11890, 0.16
11891, 0.35
11892, 0.10
11893, 0.16
11894, 0.14
11895, 0.24
11896, 0.20
11897, 0.41
11898, 0.14
11899, 0.13
11900, 0.69
11901, 0.29
11902, 0.21
11903, 0.72
11904, 0.49
11905, 0.32
11906, 0.47
11907, 0.17
11908, 0.40
11909, 0.28
11910, 0.25
11911, 0.18
11912, 0.24
11913, 0.73
11914, 0.35
11915, 0.29
11916, 0.15
11917, 0.62
11918, 0.12
11919, 0.28
11920, 0.22
11921, 0.13
11922, 0.22
11923, 0.57
11924, 0.10
11925, 0.24
11926, 0.08
11927, 0.19
11928, 0.63
11929, 0.62
11930, 0.17
11931, 0.20
11932, 0.27
11933, 0.50
11934, 0.16
11935, 0.24
11936, 0.75
11937, 0.27
11938, 0.60
11939, 0.25
11940, 0.20
11941, 0.17
11942, 0.18
11943, 0.16
11944, 0.11
11945, 0.17
11946, 0.09
11947, 0.21
11948, 0.14
11949, 0.09
11950, 0.25
11951, 0.17
11952, 0.26
11953, 0.67
11954, 0.68
11955, 0.22
11956, 0.18
11957, 0.19
11958, 0.16
11959, 0.69
11960, 0.18
11961, 0.27
11962, 0.11
11963, 0.43
11964, 0.30
11965, 0.19
11966, 0.15
11967, 0.18
11968, 0.32
11969, 0.19
11970, 0.18
11971, 0.14
11972, 0.67
11973, 0.24
11974, 0.17
11975, 0.33
11976, 0.20
11977, 0.23
11978, 0.32
11979, 0.52
11980, 0.20
11981, 0.16
11982, 0.03
11983, 0.26
11984, 0.14
11985, 0.18
11986, 0.17
11987, 0.27
11988, 0.25
11989, 0.35
11990, 0.16
11991, 0.16
11992, 0.27
11993, 0.31
11994, 0.12
11995, 0.24
11996, 0.19
11997, 0.75
11998, 0.14
11999, 0.25
12000, 0.18
12001, 0.55
12002, 0.24
12003, 0.25
12004, 0.34
12005, 0.22
12006, 0.25
12007, 0.16
12008, 0.29
12009, 0.28
12010, 0.10
12011, 0.25
12012, 0.06
12013, 0.40
12014, 0.07
12015, 0.26
12016, 0.15
12017, 0.19
12018, 0.20
12019, 0.11
12020, 0.21
12021, 0.46
12022, 0.47
12023, 0.15
12024, 0.08
12025, 0.53
12026, 0.37
12027, 0.16
12028, 0.21
12029, 0.13
12030, 0.21
12031, 0.66
12032, 0.16
12033, 0.09
12034, 0.46
12035, 0.43
12036, 0.33
12037, 0.22
12038, 0.40
12039, 0.27
12040, 0.14
12041, 0.17
12042, 0.64
12043, 0.73
12044, 0.18
12045, 0.32
12046, 0.21
12047, 0.14
12048, 0.28
12049, 0.64
12050, 0.17
12051, 0.32
12052, 0.11
12053, 0.33
12054, 0.18
12055, 0.41
12056, 0.57
12057, 0.16
12058, 0.13
12059, 0.16
12060, 0.39
12061, 0.44
12062, 0.69
12063, 0.01
12064, 0.15
12065, 0.27
12066, 0.11
12067, 0.16
12068, 0.17
12069, 0.15
12070, 0.67
12071, 0.15
12072, 0.64
12073, 0.28
12074, 0.32
12075, 0.33
12076, 0.40
12077, 0.22
12078, 0.17
12079, 0.60
12080, 0.22
12081, 0.11
12082, 0.32
12083, 0.18
12084, 0.15
12085, 0.09
12086, 0.20
12087, 0.17
12088, 0.28
12089, 0.40
12090, 0.24
12091, 0.20
12092, 0.26
12093, 0.31
12094, 0.28
12095, 0.69
12096, 0.09
12097, 0.18
12098, 0.22
12099, 0.08
12100, 0.68
12101, 0.31
12102, 0.17
12103, 0.28
12104, 0.10
12105, 0.44
12106, 0.21
12107, 0.30
12108, 0.74
12109, 0.26
12110, 0.28
12111, 0.24
12112, 0.69
12113, 0.17
12114, 0.07
12115, 0.23
12116, 0.82
12117, 0.10
12118, 0.19
12119, 0.20
12120, 0.15
12121, 0.23
12122, 0.19
12123, 0.14
12124, 0.11
12125, 0.17
12126, 0.85
12127, 0.19
12128, 0.31
12129, 0.19
12130, 0.39
12131, 0.32
12132, 0.17
12133, 0.17
12134, 0.14
12135, 0.40
12136, 0.43
12137, 0.29
12138, 0.73
12139, 0.21
12140, 0.44
12141, 0.14
12142, 0.70
12143, 0.50
12144, 0.55
12145, 0.13
12146, 0.43
12147, 0.16
12148, 0.11
12149, 0.79
12150, 0.28
12151, 0.50
12152, 0.48
12153, 0.19
12154, 0.15
12155, 0.14
12156, 0.17
12157, 0.13
12158, 0.11
12159, 0.26
12160, 0.38
12161, 0.13
12162, 0.19
12163, 0.38
12164, 0.68
12165, 0.16
12166, 0.50
12167, 0.16
12168, 0.27
12169, 0.08
12170, 0.22
12171, 0.77
12172, 0.13
12173, 0.21
12174, 0.25
12175, 0.22
12176, 0.17
12177, 0.20
12178, 0.28
12179, 0.24
12180, 0.19
12181, 0.18
12182, 0.13
12183, 0.10
12184, 0.22
12185, 0.45
12186, 0.09
12187, 0.62
12188, 0.25
12189, 0.31
12190, 0.15
12191, 0.43
12192, 0.30
12193, 0.24
12194, 0.09
12195, 0.15
12196, 0.13
12197, 0.17
12198, 0.25
12199, 0.24
12200, 0.13
12201, 0.48
12202, 0.24
12203, 0.37
12204, 0.15
12205, 0.21
12206, 0.71
12207, 0.20
12208, 0.19
12209, 0.28
12210, 0.43
12211, 0.56
12212, 0.19
12213, 0.28
12214, 0.18
12215, 0.40
12216, 0.19
12217, 0.03
12218, 0.52
12219, 0.06
12220, 0.13
12221, 0.76
12222, 0.17
12223, 0.20
12224, 0.26
12225, 0.39
12226, 0.52
12227, 0.18
12228, 0.24
12229, 0.27
12230, 0.11
12231, 0.23
12232, 0.15
12233, 0.22
12234, 0.71
12235, 0.19
12236, 0.15
12237, 0.09
12238, 0.75
12239, 0.27
12240, 0.16
12241, 0.34
12242, 0.20
12243, 0.18
12244, 0.19
12245, 0.29
12246, 0.65
12247, 0.17
12248, 0.06
12249, 0.13
12250, 0.21
12251, 0.34
12252, 0.16
12253, 0.20
12254, 0.26
12255, 0.55
12256, 0.35
12257, 0.16
12258, 0.12
12259, 0.52
12260, 0.25
12261, 0.30
12262, 0.20
12263, 0.24
12264, 0.23
12265, 0.37
12266, 0.40
12267, 0.22
12268, 0.22
12269, 0.32
12270, 0.47
12271, 0.23
12272, 0.18
12273, 0.66
12274, 0.16
12275, 0.12
12276, 0.10
12277, 0.67
12278, 0.12
12279, 0.42
12280, 0.68
12281, 0.16
12282, 0.15
12283, 0.15
12284, 0.54
12285, 0.25
12286, 0.29
12287, 0.26
12288, 0.11
12289, 0.18
12290, 0.42
12291, 0.40
12292, 0.32
12293, 0.27
12294, 0.15
12295, 0.69
12296, 0.72
12297, 0.67
12298, 0.15
12299, 0.15
12300, 0.15
12301, 0.14
12302, 0.24
12303, 0.24
12304, 0.23
12305, 0.17
12306, 0.23
12307, 0.20
12308, 0.18
12309, 0.13
12310, 0.07
12311, 0.28
12312, 0.16
12313, 0.15
12314, 0.58
12315, 0.47
12316, 0.34
12317, 0.66
12318, 0.28
12319, 0.23
12320, 0.10
12321, 0.29
12322, 0.42
12323, 0.17
12324, 0.34
12325, 0.06
12326, 0.17
12327, 0.17
12328, 0.17
12329, 0.09
12330, 0.69
12331, 0.18
12332, 0.48
12333, 0.26
12334, 0.07
12335, 0.07
12336, 0.52
12337, 0.64
12338, 0.32
12339, 0.09
12340, 0.08
12341, 0.33
12342, 0.19
12343, 0.03
12344, 0.13
12345, 0.15
12346, 0.30
12347, 0.42
12348, 0.76
12349, 0.09
12350, 0.18
12351, 0.24
12352, 0.15
12353, 0.17
12354, 0.30
12355, 0.13
12356, 0.48
12357, 0.17
12358, 0.36
12359, 0.61
12360, 0.59
12361, 0.08
12362, 0.32
12363, 0.22
12364, 0.09
12365, 0.26
12366, 0.18
12367, 0.15
12368, 0.24
12369, 0.33
12370, 0.27
12371, 0.21
12372, 0.27
12373, 0.18
12374, 0.20
12375, 0.22
12376, 0.24
12377, 0.19
12378, 0.20
12379, 0.22
12380, 0.21
12381, 0.17
12382, 0.54
12383, 0.48
12384, 0.28
12385, 0.20
12386, 0.15
12387, 0.09
12388, 0.18
12389, 0.24
12390, 0.19
12391, 0.33
12392, 0.06
12393, 0.78
12394, 0.49
12395, 0.27
12396, 0.38
12397, 0.20
12398, 0.43
12399, 0.22
12400, 0.48
12401, 0.23
12402, 0.25
12403, 0.22
12404, 0.19
12405, 0.30
12406, 0.20
12407, 0.11
12408, 0.15
12409, 0.30
12410, 0.26
12411, 0.36
12412, 0.15
12413, 0.14
12414, 0.16
12415, 0.70
12416, 0.17
12417, 0.26
12418, 0.22
12419, 0.22
12420, 0.10
12421, 0.16
12422, 0.21
12423, 0.53
12424, 0.36
12425, 0.50
12426, 0.11
12427, 0.24
12428, 0.43
12429, 0.28
12430, 0.28
12431, 0.22
12432, 0.21
12433, 0.84
12434, 0.23
12435, 0.18
12436, 0.09
12437, 0.32
12438, 0.20
12439, 0.32
12440, 0.36
12441, 0.28
12442, 0.24
12443, 0.26
12444, 0.19
12445, 0.15
12446, 0.20
12447, 0.17
12448, 0.31
12449, 0.16
12450, 0.48
12451, 0.11
12452, 0.14
12453, 0.36
12454, 0.38
12455, 0.44
12456, 0.61
12457, 0.25
12458, 0.19
12459, 0.17
12460, 0.48
12461, 0.38
12462, 0.22
12463, 0.22
12464, 0.23
12465, 0.18
12466, 0.31
12467, 0.19
12468, 0.20
12469, 0.43
12470, 0.10
12471, 0.24
12472, 0.19
12473, 0.19
12474, 0.29
12475, 0.13
12476, 0.15
12477, 0.12
12478, 0.59
12479, 0.20
12480, 0.14
12481, 0.16
12482, 0.07
12483, 0.22
12484, 0.22
12485, 0.12
12486, 0.09
12487, 0.25
12488, 0.13
12489, 0.18
12490, 0.11
12491, 0.24
12492, 0.24
12493, 0.30
12494, 0.16
12495, 0.12
12496, 0.26
12497, 0.28
12498, 0.42
12499, 0.24
12500, 0.21
12501, 0.21
12502, 0.33
12503, 0.15
12504, 0.32
12505, 0.17
12506, 0.18
12507, 0.14
12508, 0.29
12509, 0.28
12510, 0.53
12511, 0.17
12512, 0.07
12513, 0.20
12514, 0.44
12515, 0.62
12516, 0.31
12517, 0.57
12518, 0.74
12519, 0.40
12520, 0.74
12521, 0.20
12522, 0.21
12523, 0.17
12524, 0.26
12525, 0.18
12526, 0.23
12527, 0.11
12528, 0.35
12529, 0.75
12530, 0.53
12531, 0.32
12532, 0.10
12533, 0.34
12534, 0.28
12535, 0.20
12536, 0.17
12537, 0.32
12538, 0.16
12539, 0.36
12540, 0.11
12541, 0.16
12542, 0.26
12543, 0.30
12544, 0.21
12545, 0.79
12546, 0.27
12547, 0.58
12548, 0.53
12549, 0.11
12550, 0.08
12551, 0.21
12552, 0.43
12553, 0.18
12554, 0.20
12555, 0.27
12556, 0.46
12557, 0.19
12558, 0.25
12559, 0.14
12560, 0.09
12561, 0.11
12562, 0.14
12563, 0.31
12564, 0.22
12565, 0.19
12566, 0.23
12567, 0.36
12568, 0.26
12569, 0.19
12570, 0.24
12571, 0.20
12572, 0.09
12573, 0.20
12574, 0.29
12575, 0.80
12576, 0.31
12577, 0.11
12578, 0.13
12579, 0.14
12580, 0.66
12581, 0.24
12582, 0.12
12583, 0.09
12584, 0.30
12585, 0.10
12586, 0.20
12587, 0.32
12588, 0.20
12589, 0.25
12590, 0.20
12591, 0.11
12592, 0.38
12593, 0.21
12594, 0.16
12595, 0.32
12596, 0.39
12597, 0.09
12598, 0.24
12599, 0.10
12600, 0.16
12601, 0.57
12602, 0.69
12603, 0.27
12604, 0.31
12605, 0.26
12606, 0.08
12607, 0.12
12608, 0.69
12609, 0.24
12610, 0.40
12611, 0.22
12612, 0.21
12613, 0.75
12614, 0.20
12615, 0.15
12616, 0.10
12617, 0.18
12618, 0.10
12619, 0.68
12620, 0.15
12621, 0.22
12622, 0.23
12623, 0.15
12624, 0.62
12625, 0.24
12626, 0.44
12627, 0.43
12628, 0.27
12629, 0.11
12630, 0.82
12631, 0.27
12632, 0.20
12633, 0.45
12634, 0.47
12635, 0.17
12636, 0.33
12637, 0.13
12638, 0.16
12639, 0.15
12640, 0.29
12641, 0.33
12642, 0.22
12643, 0.16
12644, 0.26
12645, 0.26
12646, 0.50
12647, 0.67
12648, 0.55
12649, 0.27
12650, 0.24
12651, 0.30
12652, 0.50
12653, 0.21
12654, 0.48
12655, 0.13
12656, 0.26
12657, 0.11
12658, 0.18
12659, 0.13
12660, 0.16
12661, 0.15
12662, 0.18
12663, 0.20
12664, 0.14
12665, 0.15
12666, 0.17
12667, 0.31
12668, 0.11
12669, 0.43
12670, 0.33
12671, 0.22
12672, 0.32
12673, 0.12
12674, 0.17
12675, 0.04
12676, 0.36
12677, 0.20
12678, 0.41
12679, 0.38
12680, 0.35
12681, 0.40
12682, 0.26
12683, 0.11
12684, 0.12
12685, 0.65
12686, 0.38
12687, 0.64
12688, 0.51
12689, 0.15
12690, 0.41
12691, 0.19
12692, 0.54
12693, 0.12
12694, 0.28
12695, 0.14
12696, 0.18
12697, 0.15
12698, 0.27
12699, 0.28
12700, 0.20
12701, 0.14
12702, 0.13
12703, 0.28
12704, 0.27
12705, 0.70
12706, 0.17
12707, 0.17
12708, 0.24
12709, 0.21
12710, 0.19
12711, 0.45
12712, 0.16
12713, 0.11
12714, 0.21
12715, 0.27
12716, 0.18
12717, 0.22
12718, 0.11
12719, 0.15
12720, 0.21
12721, 0.15
12722, 0.09
12723, 0.24
12724, 0.22
12725, 0.27
12726, 0.19
12727, 0.10
12728, 0.42
12729, 0.35
12730, 0.09
12731, 0.20
12732, 0.13
12733, 0.41
12734, 0.13
12735, 0.11
12736, 0.07
12737, 0.24
12738, 0.06
12739, 0.20
12740, 0.41
12741, 0.65
12742, 0.22
12743, 0.18
12744, 0.32
12745, 0.28
12746, 0.03
12747, 0.17
12748, 0.13
12749, 0.24
12750, 0.09
12751, 0.27
12752, 0.10
12753, 0.19
12754, 0.46
12755, 0.22
12756, 0.49
12757, 0.64
12758, 0.53
12759, 0.24
12760, 0.14
12761, 0.40
12762, 0.14
12763, 0.26
12764, 0.15
12765, 0.39
12766, 0.51
12767, 0.25
12768, 0.23
12769, 0.20
12770, 0.02
12771, 0.16
12772, 0.40
12773, 0.21
12774, 0.16
12775, 0.74
12776, 0.21
12777, 0.26
12778, 0.11
12779, 0.26
12780, 0.08
12781, 0.50
12782, 0.10
12783, 0.36
12784, 0.35
12785, 0.34
12786, 0.60
12787, 0.21
12788, 0.51
12789, 0.30
12790, 0.26
12791, 0.28
12792, 0.76
12793, 0.50
12794, 0.33
12795, 0.09
12796, 0.66
12797, 0.29
12798, 0.29
12799, 0.11
12800, 0.43
12801, 0.39
12802, 0.59
12803, 0.22
12804, 0.23
12805, 0.09
12806, 0.10
12807, 0.10
12808, 0.27
12809, 0.21
12810, 0.15
12811, 0.24
12812, 0.13
12813, 0.03
12814, 0.08
12815, 0.15
12816, 0.61
12817, 0.15
12818, 0.61
12819, 0.29
12820, 0.20
12821, 0.17
12822, 0.57
12823, 0.22
12824, 0.21
12825, 0.16
12826, 0.34
12827, 0.22
12828, 0.55
12829, 0.30
12830, 0.17
12831, 0.23
12832, 0.11
12833, 0.39
12834, 0.17
12835, 0.23
12836, 0.16
12837, 0.19
12838, 0.20
12839, 0.17
12840, 0.08
12841, 0.17
12842, 0.24
12843, 0.21
12844, 0.17
12845, 0.26
12846, 0.22
12847, 0.15
12848, 0.36
12849, 0.66
12850, 0.21
12851, 0.53
12852, 0.15
12853, 0.10
12854, 0.22
12855, 0.23
12856, 0.53
12857, 0.17
12858, 0.13
12859, 0.20
12860, 0.19
12861, 0.59
12862, 0.33
12863, 0.35
12864, 0.12
12865, 0.21
12866, 0.18
12867, 0.11
12868, 0.12
12869, 0.11
12870, 0.14
12871, 0.43
12872, 0.12
12873, 0.20
12874, 0.47
12875, 0.65
12876, 0.37
12877, 0.57
12878, 0.26
12879, 0.47
12880, 0.65
12881, 0.14
12882, 0.33
12883, 0.31
12884, 0.32
12885, 0.07
12886, 0.26
12887, 0.14
12888, 0.38
12889, 0.66
12890, 0.13
12891, 0.10
12892, 0.31
12893, 0.13
12894, 0.17
12895, 0.22
12896, 0.22
12897, 0.19
12898, 0.51
12899, 0.77
12900, 0.19
12901, 0.33
12902, 0.18
12903, 0.36
12904, 0.15
12905, 0.08
12906, 0.24
12907, 0.26
12908, 0.29
12909, 0.60
12910, 0.13
12911, 0.16
12912, 0.22
12913, 0.38
12914, 0.18
12915, 0.15
12916, 0.20
12917, 0.17
12918, 0.24
12919, 0.35
12920, 0.26
12921, 0.17
12922, 0.11
12923, 0.32
12924, 0.31
12925, 0.06
12926, 0.29
12927, 0.28
12928, 0.26
12929, 0.20
12930, 0.19
12931, 0.18
12932, 0.69
12933, 0.19
12934, 0.07
12935, 0.19
12936, 0.15
12937, 0.14
12938, 0.13
12939, 0.28
12940, 0.22
12941, 0.11
12942, 0.21
12943, 0.14
12944, 0.36
12945, 0.18
12946, 0.72
12947, 0.14
12948, 0.18
12949, 0.55
12950, 0.23
12951, 0.11
12952, 0.09
12953, 0.33
12954, 0.19
12955, 0.21
12956, 0.18
12957, 0.17
12958, 0.42
12959, 0.78
12960, 0.12
12961, 0.11
12962, 0.47
12963, 0.13
12964, 0.21
12965, 0.10
12966, 0.25
12967, 0.25
12968, 0.30
12969, 0.52
12970, 0.22
12971, 0.35
12972, 0.21
12973, 0.15
12974, 0.47
12975, 0.49
12976, 0.46
12977, 0.69
12978, 0.43
12979, 0.27
12980, 0.10
12981, 0.10
12982, 0.54
12983, 0.19
12984, 0.28
12985, 0.16
12986, 0.19
12987, 0.31
12988, 0.57
12989, 0.27
12990, 0.29
12991, 0.24
12992, 0.45
12993, 0.23
12994, 0.27
12995, 0.18
12996, 0.25
12997, 0.09
12998, 0.17
12999, 0.52
13000, 0.54
13001, 0.47
13002, 0.28
13003, 0.22
13004, 0.20
13005, 0.19
13006, 0.20
13007, 0.09
13008, 0.43
13009, 0.23
13010, 0.05
13011, 0.40
13012, 0.25
13013, 0.20
13014, 0.30
13015, 0.19
13016, 0.42
13017, 0.33
13018, 0.33
13019, 0.39
13020, 0.17
13021, 0.25
13022, 0.26
13023, 0.52
13024, 0.28
13025, 0.08
13026, 0.26
13027, 0.18
13028, 0.20
13029, 0.22
13030, 0.69
13031, 0.28
13032, 0.22
13033, 0.23
13034, 0.40
13035, 0.60
13036, 0.15
13037, 0.21
13038, 0.39
13039, 0.13
13040, 0.26
13041, 0.14
13042, 0.23
13043, 0.18
13044, 0.81
13045, 0.65
13046, 0.19
13047, 0.28
13048, 0.27
13049, 0.33
13050, 0.22
13051, 0.65
13052, 0.18
13053, 0.13
13054, 0.34
13055, 0.18
13056, 0.16
13057, 0.19
13058, 0.07
13059, 0.33
13060, 0.18
13061, 0.13
13062, 0.34
13063, 0.19
13064, 0.60
13065, 0.26
13066, 0.56
13067, 0.34
13068, 0.22
13069, 0.51
13070, 0.22
13071, 0.50
13072, 0.26
13073, 0.29
13074, 0.18
13075, 0.22
13076, 0.20
13077, 0.36
13078, 0.39
13079, 0.45
13080, 0.18
13081, 0.17
13082, 0.19
13083, 0.70
13084, 0.32
13085, 0.09
13086, 0.13
13087, 0.23
13088, 0.26
13089, 0.15
13090, 0.17
13091, 0.18
13092, 0.12
13093, 0.17
13094, 0.18
13095, 0.00
13096, 0.67
13097, 0.29
13098, 0.17
13099, 0.28
13100, 0.17
13101, 0.27
13102, 0.22
13103, 0.25
13104, 0.32
13105, 0.41
13106, 0.25
13107, 0.10
13108, 0.15
13109, 0.20
13110, 0.35
13111, 0.08
13112, 0.66
13113, 0.41
13114, 0.12
13115, 0.09
13116, 0.68
13117, 0.66
13118, 0.22
13119, 0.21
13120, 0.29
13121, 0.56
13122, 0.13
13123, 0.20
13124, 0.25
13125, 0.25
13126, 0.13
13127, 0.26
13128, 0.04
13129, 0.14
13130, 0.21
13131, 0.23
13132, 0.29
13133, 0.14
13134, 0.14
13135, 0.27
13136, 0.27
13137, 0.54
13138, 0.34
13139, 0.16
13140, 0.22
13141, 0.37
13142, 0.16
13143, 0.35
13144, 0.13
13145, 0.10
13146, 0.33
13147, 0.17
13148, 0.21
13149, 0.17
13150, 0.67
13151, 0.23
13152, 0.38
13153, 0.22
13154, 0.20
13155, 0.16
13156, 0.13
13157, 0.44
13158, 0.19
13159, 0.13
13160, 0.26
13161, 0.13
13162, 0.18
13163, 0.11
13164, 0.60
13165, 0.24
13166, 0.10
13167, 0.66
13168, 0.14
13169, 0.13
13170, 0.48
13171, 0.19
13172, 0.50
13173, 0.14
13174, 0.55
13175, 0.31
13176, 0.69
13177, 0.09
13178, 0.27
13179, 0.11
13180, 0.31
13181, 0.63
13182, 0.18
13183, 0.19
13184, 0.42
13185, 0.24
13186, 0.22
13187, 0.81
13188, 0.62
13189, 0.81
13190, 0.18
13191, 0.13
13192, 0.28
13193, 0.20
13194, 0.21
13195, 0.18
13196, 0.14
13197, 0.40
13198, 0.22
13199, 0.33
13200, 0.14
13201, 0.21
13202, 0.11
13203, 0.11
13204, 0.62
13205, 0.19
13206, 0.25
13207, 0.26
13208, 0.27
13209, 0.18
13210, 0.17
13211, 0.61
13212, 0.16
13213, 0.19
13214, 0.24
13215, 0.58
13216, 0.35
13217, 0.74
13218, 0.26
13219, 0.19
13220, 0.21
13221, 0.77
13222, 0.12
13223, 0.15
13224, 0.25
13225, 0.24
13226, 0.09
13227, 0.20
13228, 0.26
13229, 0.27
13230, 0.22
13231, 0.30
13232, 0.14
13233, 0.20
13234, 0.21
13235, 0.23
13236, 0.34
13237, 0.24
13238, 0.05
13239, 0.16
13240, 0.21
13241, 0.15
13242, 0.36
13243, 0.24
13244, 0.19
13245, 0.49
13246, 0.26
13247, 0.25
13248, 0.74
13249, 0.32
13250, 0.21
13251, 0.27
13252, 0.25
13253, 0.13
13254, 0.45
13255, 0.14
13256, 0.11
13257, 0.11
13258, 0.55
13259, 0.18
13260, 0.23
13261, 0.14
13262, 0.14
13263, 0.16
13264, 0.22
13265, 0.55
13266, 0.24
13267, 0.32
13268, 0.23
13269, 0.20
13270, 0.20
13271, 0.14
13272, 0.13
13273, 0.06
13274, 0.24
13275, 0.13
13276, 0.27
13277, 0.27
13278, 0.08
13279, 0.08
13280, 0.39
13281, 0.21
13282, 0.21
13283, 0.27
13284, 0.74
13285, 0.16
13286, 0.24
13287, 0.22
13288, 0.63
13289, 0.16
13290, 0.56
13291, 0.15
13292, 0.34
13293, 0.31
13294, 0.18
13295, 0.28
13296, 0.38
13297, 0.45
13298, 0.23
13299, 0.35
13300, 0.14
13301, 0.28
13302, 0.68
13303, 0.28
13304, 0.13
13305, 0.13
13306, 0.14
13307, 0.17
13308, 0.66
13309, 0.15
13310, 0.12
